usr,sys,idl,wai,hiq,siq,used,buff,cach,free,files,inodes,read,writ,reads,writs,recv,send,lis,act,syn,tim,clo,tot,tcp,udp,raw,frg,int,csw,run,blk,new
1.497,18.563,79.94,0.0,0.0,0.0,131792896.0,23187456.0,263553024.0,3595730944.0,2144.0,15460.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43808.0,127644.0,6.0,0.0,5.0
11.078,17.365,71.257,0.299,0.0,0.0,129323008.0,23195648.0,263553024.0,3598192640.0,2144.0,15437.0,0.0,57344.0,0.0,4.0,1248.0,18795.0,9.0,11.0,0.0,2.0,0.0,181.0,17.0,12.0,0.0,0.0,43501.0,126154.0,3.0,0.0,13.0
6.49,23.894,69.322,0.0,0.0,0.295,132071424.0,23195648.0,263557120.0,3595440128.0,2144.0,15448.0,0.0,32768.0,0.0,6.0,1122.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43714.0,125200.0,3.0,0.0,7.0
2.077,19.881,77.745,0.0,0.0,0.297,132317184.0,23195648.0,263561216.0,3595190272.0,2144.0,15448.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,48488.0,132144.0,1.0,0.0,5.0
0.955,19.427,79.618,0.0,0.0,0.0,132313088.0,23195648.0,263565312.0,3595190272.0,2144.0,15448.0,0.0,0.0,0.0,0.0,1606.0,19061.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,58726.0,142863.0,4.0,0.0,5.0
0.631,20.189,79.18,0.0,0.0,0.0,132313088.0,23195648.0,263565312.0,3595190272.0,2112.0,15453.0,0.0,0.0,0.0,0.0,1411.0,20059.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,54294.0,137233.0,3.0,0.0,10.0
1.466,21.114,77.419,0.0,0.0,0.0,132300800.0,23203840.0,263569408.0,3595190272.0,2112.0,15453.0,0.0,57344.0,0.0,4.0,1188.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,46992.0,131003.0,4.0,0.0,5.0
2.959,22.781,74.26,0.0,0.0,0.0,132300800.0,23203840.0,263569408.0,3595190272.0,2112.0,15453.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,58822.0,143871.0,4.0,0.0,5.0
0.926,21.605,77.469,0.0,0.0,0.0,132042752.0,23203840.0,263569408.0,3595448320.0,2112.0,15449.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,59007.0,144109.0,6.0,0.0,5.0
0.943,18.239,80.818,0.0,0.0,0.0,132034560.0,23203840.0,263569408.0,3595456512.0,2080.0,15449.0,0.0,0.0,0.0,0.0,1412.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,59022.0,145431.0,5.0,0.0,5.0
2.446,18.96,78.593,0.0,0.0,0.0,132030464.0,23203840.0,263573504.0,3595456512.0,2016.0,15449.0,0.0,0.0,0.0,0.0,1592.0,20989.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,59192.0,145624.0,3.0,0.0,5.0
10.0,15.938,74.062,0.0,0.0,0.0,132644864.0,23212032.0,263573504.0,3594833920.0,2016.0,15447.0,0.0,40960.0,0.0,4.0,984.0,14671.0,9.0,11.0,0.0,2.0,0.0,181.0,17.0,12.0,0.0,0.0,54570.0,136289.0,4.0,0.0,13.0
1.977,14.689,83.333,0.0,0.0,0.0,132255744.0,23212032.0,263573504.0,3595223040.0,1984.0,15446.0,0.0,0.0,0.0,0.0,1402.0,18861.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,46887.0,134414.0,3.0,0.0,1.0
10.204,14.869,74.927,0.0,0.0,0.0,132411392.0,23212032.0,263577600.0,3595063296.0,1888.0,15451.0,0.0,0.0,0.0,0.0,1502.0,20321.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,54794.0,145463.0,3.0,0.0,10.0
2.388,11.642,85.97,0.0,0.0,0.0,132251648.0,23212032.0,263577600.0,3595223040.0,1856.0,15449.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,52469.0,143474.0,3.0,0.0,5.0
4.037,21.118,74.845,0.0,0.0,0.0,131391488.0,23212032.0,263577600.0,3596083200.0,1824.0,15457.0,0.0,0.0,0.0,0.0,1346.0,19990.0,9.0,11.0,0.0,2.0,0.0,181.0,17.0,13.0,0.0,0.0,58301.0,143114.0,3.0,0.0,28.0
1.235,16.358,82.407,0.0,0.0,0.0,131403776.0,23220224.0,263581696.0,3596058624.0,1824.0,15454.0,0.0,40960.0,0.0,4.0,1254.0,20857.0,9.0,11.0,0.0,2.0,0.0,181.0,17.0,13.0,0.0,0.0,61241.0,149640.0,3.0,0.0,5.0
2.201,20.126,77.673,0.0,0.0,0.0,131620864.0,23220224.0,263581696.0,3595841536.0,1824.0,15453.0,0.0,32768.0,0.0,6.0,1524.0,18903.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,58069.0,142128.0,2.0,0.0,5.0
6.061,23.03,70.909,0.0,0.0,0.0,132542464.0,23220224.0,263581696.0,3594919936.0,2112.0,15451.0,0.0,0.0,0.0,0.0,3209.0,21973.0,9.0,11.0,0.0,3.0,0.0,180.0,17.0,12.0,0.0,0.0,57780.0,140482.0,3.0,0.0,11.0
3.135,21.63,75.235,0.0,0.0,0.0,132579328.0,23220224.0,263585792.0,3594878976.0,2144.0,15451.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,3.0,0.0,180.0,17.0,12.0,0.0,0.0,57515.0,141043.0,2.0,0.0,5.0
2.597,18.182,79.221,0.0,0.0,0.0,132546560.0,23220224.0,263585792.0,3594911744.0,2144.0,15451.0,0.0,0.0,0.0,0.0,1270.0,18795.0,9.0,11.0,0.0,3.0,0.0,180.0,17.0,12.0,0.0,0.0,57808.0,142342.0,4.0,0.0,9.0
8.358,22.388,68.955,0.0,0.0,0.299,133341184.0,23228416.0,263589888.0,3594104832.0,2176.0,15447.0,0.0,40960.0,0.0,4.0,1182.0,19826.0,9.0,11.0,0.0,3.0,0.0,181.0,17.0,12.0,0.0,0.0,44742.0,127071.0,0.0,0.0,13.0
2.273,21.023,76.705,0.0,0.0,0.0,133300224.0,23228416.0,263598080.0,3594137600.0,2176.0,15447.0,0.0,0.0,0.0,0.0,1212.0,18885.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,36421.0,118714.0,0.0,0.0,9.0
